,FECHA_ANOTACION,VALOR,DESTINO_ECONOMICO,AREA_TERRENO,AREA_CONSTRUIDA, HAB, BAÑOS, LOCAL, PISOS,MAX_PUNT,POINT_X,POINT_Y,Latitud,Longitud,Latitud.1,Longitud.1,UTM waypoint Garmin,Estrato/Hacienda
537,2021-07-13 00:00:00,26859824,A,81,84,3,1,0,1,23,1374310.405,10796209.079,7.13517990855719,-73.1063538916366,"-7º -8' -6,648"" S","73º 6' 22,874"" W",17 N 1374310 10796209,1
758,2022-06-21 00:00:00,94922099,A,111,96,3,3,0,2,39,1370065.241,10791047.9009,7.08958677316272,-73.1452260016452,"-7º -5' -22,512"" S","73º 8' 42,814"" W",17 N 1370065 10791048,3
1062,2022-06-16 00:00:00,123610901,A,11,49,3,2,0,13,60,1371476.3581,10797866.0715,7.15046350533865,-73.1315207491622,"-7º -9' -1,669"" S","73º 7' 53,475"" W",17 N 1371476 10797866,2
245,2022-03-11 00:00:00,359869500,A,7,85,3,2,0,1,81,1373243.0499,10794708.4022,7.12189866984823,-73.1161595827521,"-7º -7' -18,835"" S","73º 6' 58,174"" W",17 N 1373243 10794708,4
1127,2021-03-24 00:00:00,98736716,A,9,40,2,1,0,2,47,1371506.1711,10797848.8911,7.1503049702357,-73.1312559517412,"-7º -9' -1,098"" S","73º 7' 52,521"" W",17 N 1371506 10797849,2
784,2022-01-17 00:00:00,146034000,A,67,70,3,2,0,3,44,1371839.9386,10792581.1344,7.10305373069829,-73.129072365611,"-7º -6' -10,993"" S","73º 7' 44,661"" W",17 N 1371840 10792581,4
489,2022-11-08 00:00:00,1201480966,J,251,639,0,2,0,2,40,1372824.1625,10795601.0968,7.12996158138554,-73.1197795151549,"-7º -7' -47,862"" S","73º 7' 11,206"" W",17 N 1372824 10795601,4
154,2022-05-04 00:00:00,440188199,C,213,212,0,1,1,2,42,1371933.4796,10794534.5814,7.1205425249002,-73.1279333300109,"-7º -7' -13,953"" S","73º 7' 40,56"" W",17 N 1371933 10794535,2
961,2022-03-28 00:00:00,52154999,A,54,74,5,2,0,1,34,1372230.9845,10797397.9805,7.14615302003878,-73.1248234181044,"-7º -8' -46,151"" S","73º 7' 29,364"" W",17 N 1372231 10797398,2
853,2021-08-04 00:00:00,186622064,A,8,55,3,2,0,1,73,1371886.1082,10796165.064,7.13515911815894,-73.1281073106867,"-7º -8' -6,573"" S","73º 7' 41,186"" W",17 N 1371886 10796165,0
625,2022-08-12 00:00:00,636291000,A,420,265,6,3,0,2,80,1375739.2889,10792359.9315,7.10047329703698,-73.0941310915413,"-7º -6' -1,704"" S","73º 5' 38,872"" W",17 N 1375739 10792360,6
685,2022-02-10 00:00:00,229481999,A,41,124,5,2,0,3,36,1372105.9663,10791836.1827,7.096338135026,-73.1268003472934,"-7º -5' -46,817"" S","73º 7' 36,481"" W",17 N 1372106 10791836,3
569,2021-01-28 00:00:00,107439299,A,166,167,0,0,0,1,40,1373027.8907,10790490.8454,7.08414281518738,-73.1187372199379,"-7º -5' -2,914"" S","73º 7' 7,454"" W",17 N 1373028 10790491,3
1435,2022-01-17 00:00:00,36508500,A,45,42,2,1,0,1,31,1370513.9708,10799358.4944,7.16398442943517,-73.1399239964687,"-7º -9' -50,344"" S","73º 8' 23,726"" W",17 N 1370514 10799358,2
17,2022-08-22 00:00:00,269311730,A,15,80,3,2,0,8,73,1372974.2103,10794753.5989,7.12234497860103,-73.118564122325,"-7º -7' -20,442"" S","73º 7' 6,831"" W",17 N 1372974 10794754,4
127,2022-03-22 00:00:00,156465000,A,10,56,2,2,0,1,71,1372661.479,10794136.4181,7.11686314336429,-73.1214643142118,"-7º -7' -0,707"" S","73º 7' 17,272"" W",17 N 1372661 10794136,3
1497,2022-12-19 00:00:00,36508500,A,38,56,2,1,0,3,24,1370349.3513,10798209.1558,7.15371129514316,-73.1415782345186,"-7º -9' -13,361"" S","73º 8' 29,682"" W",17 N 1370349 10798209,2
927,2022-12-20 00:00:00,80944560,A,60,128,4,2,0,2,41,1371837.1352,10797114.2472,7.14367144954864,-73.1284002978213,"-7º -8' -37,217"" S","73º 7' 42,241"" W",17 N 1371837 10797114,2
980,2022-10-10 00:00:00,47982599,A,102,82,3,1,0,1,34,1372165.9905,10797701.8695,7.14888590134038,-73.1253595381112,"-7º -8' -55,989"" S","73º 7' 31,294"" W",17 N 1372166 10797702,1
